"Group","Species","dN.F34","dS.F34","W.F34","dN.F61","dS.F61","W.F61"
"Birds","Corvus_frugilegus_complete_Y18522.2",0.000257986763149361,0.0117619707863913,0.0219339741472454,0.000252258113737928,0.012477130111191,0.0202176391117116
"Birds","Corvus_dauuricus_MN735458.1",0.000276951210079517,0.0125776745537415,0.0220192698496187,0.000265035692490591,0.0135562505313759,0.0195508110356301
"Birds","Nucifraga_caryocatactes_MT506195.1",0.000347289909214126,0.0125456298990073,0.0276821420693756,0.000354508822968793,0.0127980512499622,0.0277002190446644
"Birds","Nucifraga_columbiana_KF509923.1",0.000323166705750612,0.0143378455538327,0.0225394188085828,0.000313481329796434,0.0144967819716647,0.021624201178521
"Birds","Garrulus_glandarius_JN018413.1",0.000363399912326644,0.0157395958178699,0.0230882620196676,0.000364639425758579,0.0175717873646432,0.0207514135125652
"Birds","Pica_pica_HQ915867.1",0.000401284527989873,0.0142202066094837,0.0282193176941782,0.000398074506025119,0.0149432878938412,0.0266390173871431
"Birds","Podoces_hendersoni_GU592504.1",0.000422411203595555,0.0169065041408741,0.0249851299875952,0.000410338074391665,0.0188131686438451,0.0218112154395591
"Birds","Aphelocoma_coerulescens_MN356421.1",0.000470110446248761,0.0154126101363603,0.030501676360431,0.000478564603062295,0.0175565843042727,0.0272584117028862
"Birds","Cyanopica_cyanus_JN108020.1",0.000383947517442879,0.0162713748041664,0.0235965013444695,0.000380540137545315,0.0198372225581256,0.0191831359672597
"Birds","Urocissa_erythrorhyncha_JQ423932.1",0.00018675380821747,0.0106092894634003,0.0176028572753838,0.000185523545976248,0.0106762157293228,0.0173772758700161
"Birds","Urocissa_caerulea_MG932654.1",0.000539346966551638,0.0180174365751416,0.0299347226394996,0.000539346966551638,0.0164429469588259,0.0328011133224595
"Birds","Dendrocitta_formosae_MK875763.1",0.000293586478568134,0.0107008579476926,0.0274357887940601,0.000275817566091184,0.0124943954062258,0.0220753031358162
"Birds","Pyrrhocorax_pyrrhocorax_KJ598622.1",0.000342247216424723,0.0157407881098199,0.0217426989066202,0.000341516999156789,0.0158435802329214,0.0215555445256717
"Birds","Pyrrhocorax_graculus_KJ598623.1",0.000228108640390743,0.0154379726258636,0.0147758158353375,0.000225805647468798,0.0164654444924057,0.0137139114326944
"Birds","Lanius_schach_KU058639.1",0.000306546006493902,0.023269348797101,0.0131738111438724,0.000313363026724398,0.0218729591692414,0.014326503528844
"Birds","Lanius_cristatus_KT004451.1",0.00039406775009833,0.0203558423121385,0.019358950814005,0.000388130345381447,0.0193418655288219,0.020066851607622
"Birds","Lanius_isabellinus_KP995437.1",0.000348669482182054,0.0246845187494063,0.0141250265286391,0.00033950162851867,0.0239557471439106,0.0141720325598348
"Birds","Lanius_tigrinus_LC428205.1",0.000399004713036755,0.0207048033883082,0.0192711181822702,0.000404357717442821,0.020465565268314,0.019757954991298
"Birds","Lanius_ludovicianus_MN356223.1",0.000264576303045872,0.0207815593065377,0.0127313017826645,0.000275722533107672,0.0194830235043381,0.0141519376110325
"Birds","Lanius_sphenocercus_sphenocercus_KU884610.1",0.000599549848587321,0.0195067825736803,0.0307354555433589,0.000596029986462542,0.0178800196283451,0.0333349738340141
"Birds","Lanius_excubitor_MN122925.1",0.0002813230073138,0.0124149139469385,0.0226600851617803,0.000275262188484777,0.0121995865224296,0.0225632391703352
"Birds","Terpsiphone_atrocaudata_KT901458.1",0.000409532041361688,0.014295871857399,0.0286468741079075,0.00040381858986287,0.0140101992824581,0.028823186717157
"Birds","Terpsiphone_paradisi_MT554195.1",0.000216499001437345,0.0100183331513377,0.0216102816872721,0.000228129956274224,0.00899950231799496,0.0253491746780337
"Birds","Myiagra_hebetior_MN356199.1",0.000422402517381804,0.0109222194845002,0.0386736888030166,0.00042834356809877,0.011863535650442,0.0361058946270214
"Birds","Ifrita_kowaldi_MN356351.1",0.00037015749694055,0.0136734582354634,0.0270712420052239,0.000374824573340115,0.0162364853325811,0.0230853270065764
"Birds","Paradisaea_raggiana_MN356252.1",0.000328226732413202,0.0137568822261056,0.0238590929993096,0.000329502886116208,0.0176341653296479,0.0186854824119304
"Birds","Dicrurus_hottentottus_MK814795.1",0.000240190554365179,0.0116060251591654,0.0206953329043491,0.000246340838336121,0.0111991179785879,0.0219964499710702
"Birds","Dicrurus_megarhynchus_MN356212.1",0.000465060312052744,0.0126790849723455,0.0366793276539349,0.000466872449294182,0.0128940154318301,0.0362084605654857
"Birds","Rhipidura_fuliginosa_KC545405.1",0.000238950905911746,0.0159407677639916,0.0149899245412451,0.000246297984177176,0.0162763840077793,0.0151322298650276
"Birds","Rhipidura_dahli_MN356213.1",0.000402893268601999,0.0147424251264427,0.0273288326137977,0.00040426016688394,0.0164190113003855,0.0246214683386232
"Birds","Chaetorhynchus_papuensis_MN356167.1",0.000250704802697889,0.0101144759522062,0.024786731797331,0.00025429839499172,0.012130631746,0.0209633265864799
"Birds","Dyaphorophyia_castanea_MN356229.1",0.0003397212491338,0.0114104657823265,0.0297727766433506,0.000344024279198126,0.0132280696474241,0.0260071415079915
"Birds","Mystacornis_crossleyi_MN356285.1",0.000470854603121765,0.0147872537530826,0.0318419235230618,0.000474007514551387,0.0185382268727505,0.0255691937424789
"Birds","Dryoscopus_gambensis_MN356275.1",0.000450914741518748,0.0134361815113225,0.0335597387649734,0.000457040918908581,0.0165222126527966,0.0276622101720269
"Birds","Rhagologus_leucostigma_MF784399.1",0.000355254660729099,0.010049253222153,0.035351349286926,0.000354119253080583,0.0114439495976123,0.0309437969872279
"Birds","Artamus_cyanopterus_KY994603.1",0.000304201159625612,0.0134770760685381,0.0225717476163662,0.00029892748201688,0.0143329553565503,0.0208559557035295
"Birds","Artamus_cinereus_MF784400.1",0.000294168309540708,0.0181217068395745,0.0162329250850862,0.000307545442987246,0.0174930458807288,0.0175810116250855
"Birds","Gymnorhina_tibicen_MN356239.1",0.000291632761826017,0.0113314193778359,0.0257366488788197,0.000291768081283314,0.0131284231080376,0.0222241528081681
"Birds","Machaerirhynchus_nigripectus_MN356353.1",0.000331032410492324,0.0119811740290483,0.027629380033187,0.000332817868465957,0.0149554210961886,0.0222539951449963
"Birds","Pachycephala_melanura_KY994577.1",0.000520271007041675,0.0109304370635608,0.0475983717774763,0.000528279739761245,0.00874227331273619,0.060428188511519
"Birds","Pachycephala_occidentalis_KY994609.1",0.00014119092923345,0.011698973613228,0.0120686595167465,0.000134368678451162,0.011495195948557,0.0116891159622233
"Birds","Pachycephala_philippinensis_MN356194.1",0.000431095913117324,0.00941952884192276,0.0457661864358522,0.000439141749495027,0.00882553156161154,0.0497581076481743
"Birds","Colluricincla_harmonica_KY994601.1",0.000269077745915037,0.00854592341586188,0.031486093757359,0.000276583038080023,0.00980558134755248,0.02820669456269
"Birds","Oriolus_oriolus_MN356254.1",0.000424860753949364,0.0117630504549939,0.0361182463320127,0.000421583139646958,0.00670978860425961,0.062831061380879
"Birds","Oriolus_chinensis_JQ083495.1",0.000431928109788926,0.0172459870556842,0.0250451370741673,0.000446882225043653,0.0214024116929227,0.0208799938743085
"Birds","Turnagra_capensis_KU158197.1",0.000310294135936047,0.0109193793805211,0.0284168289353126,0.000317775040845969,0.0125635079673745,0.0252934961852361
"Birds","Vireo_altiloquus_MN356188.1",0.000379029121807922,0.011591373974421,0.0326992401974377,0.000364371957667453,0.0127549470925899,0.0285671085126758
"Birds","Vireo_olivaceus_KJ909193.1",0.000356657660751417,0.0126050325891882,0.0282948622486969,0.000380700552806397,0.0126721469723577,0.030042308823977
"Birds","Erpornis_zantholeuca_MN356277.1",0.000380399019222756,0.014404182898381,0.0264089273169055,0.000391188275097824,0.0180217175245547,0.0217064924341883
"Birds","Pteruthius_melanotis_MN356376.1",0.00048506399685184,0.0122893877559342,0.0394701515230177,0.000484699410436077,0.0163993157328677,0.0295560752857899
"Birds","Oreocharis_arfaki_MN356352.1",0.000270552141189778,0.0140198421359638,0.0192978022552591,0.0002685668296999,0.0177744632256202,0.0151097012770988
"Birds","Aleadryas_rufinucha_MN356346.1",0.000449617577640967,0.0121939641816435,0.0368721419009751,0.000454937367841598,0.0149965752171135,0.0303360841562307
"Birds","Falcunculus_frontatus_MN356367.1",0.000314526097497251,0.00842396576008023,0.0373370579196485,0.000317125343523618,0.011188541162031,0.028343761615661
"Birds","Eulacestoma_nigropectus_MN356349.1",0.000369884910312138,0.00956664692494035,0.0386640076940484,0.000376149559449736,0.0111048821341347,0.0338724495142106
"Birds","Edolisoma_coerulescens_MN356191.1",0.000352456814025285,0.0129564752341907,0.0272031403336605,0.000354459409559519,0.0135161212179325,0.026224935678236
"Birds","Lalage_tricolor_KY994597.1",0.000276008524186648,0.012768835211356,0.021615794989756,0.000279028311103351,0.0131894438480066,0.0211554265910553
"Birds","Pericrocotus_ethologus_JX256246.1",0.000318958028038544,0.014026469091236,0.0227397234445721,0.000320809274596786,0.0163947276743814,0.0195678318645137
"Birds","Cinclosoma_clarum_MT425446.1",0.000382470473204986,0.0151741184894521,0.0252054492305995,0.000387491967382732,0.0138280232835376,0.028022224105165
"Birds","Cinclosoma_castanotum_MT425505.1",0.000244379383316971,0.019903194322914,0.0122784001076462,0.000243877233899197,0.0200632126040448,0.0121554428352132
"Birds","Cinclosoma_punctatum_MT425443.1",0.000251162624600123,0.0139422842154297,0.0180144530637358,0.000256780647411297,0.0150013992583289,0.0171171130765505
"Birds","Ptilorrhoa_caerulescens_MT425442.1",0.000297770921392413,0.0103643467431722,0.028730312558153,0.000302955862570764,0.0110855044314132,0.0273290101000972
"Birds","Ptilorrhoa_leucosticta_MN356166.1",0.000426993682450915,0.0159612778369888,0.026751848242463,0.00043017478162797,0.0208585174000033,0.0206234591547672
"Birds","Orthonyx_spaldingii_MN356344.1",0.000368381503680008,0.0104058033648701,0.0354015438081081,0.00037891159648895,0.0106175752313611,0.0356872061871304
"Birds","Pomatostomus_ruficeps_MN356282.1",0.000314174603899011,0.0119247558350106,0.0263464181779394,0.000321720633710108,0.0117672230704193,0.0273404040855532
"Birds","Ptilotula_penicillata_KY994591.1",0.000180325984043716,0.0139737722982579,0.0129046030087521,0.000180074789916544,0.0151631764904181,0.011875795947527
"Birds","Manorina_melanocephala_KY994587.1",0.000413528331857172,0.0131682555309486,0.0314034255247615,0.000420969957874647,0.0137560497885314,0.0306025322927818
"Birds","Epthianura_albifrons_JX901072.1",0.000328305388364761,0.01165782725149,0.0281617990455983,0.000334785967557822,0.0138212103683923,0.0242226229566294
"Birds","Prosthemadera_novaeseelandiae_KC545404.1",0.000330792122241168,0.0113903149708462,0.0290415254615732,0.000336368434570081,0.0127517452515001,0.0263782272885753
"Birds","Nesoptilotis_leucotis_KY994594.1",0.000326688381582611,0.011330530966571,0.0288325747969318,0.000331217727858317,0.0129230973806353,0.0256299026543461
"Birds","Acanthorhynchus_tenuirostris_MT457824.1",0.000380892033734507,0.0117598535922454,0.0323891816124032,0.000386720782630293,0.0135632759257594,0.0285123435331602
"Birds","Grantiella_picta_MN356358.1",0.00053562481422495,0.014711235172934,0.0364092347058936,0.000546611989901359,0.0165477010096083,0.0330325034023743
"Birds","Gerygone_igata_KC545399.1",0.000331092763980568,0.0142752143771332,0.023193540582545,0.000334956293404669,0.0163746913891846,0.0204557316802871
"Birds","Acanthiza_nana_KY994614.1",0.000239304670995856,0.0133347376539875,0.0179459601834983,0.000245597540891173,0.0141912996888082,0.017306204947871
"Birds","Smicrornis_brevirostris_KY994584.1",0.000288747932366419,0.0153430927650121,0.0188194086282833,0.000283510391006461,0.0177583109544204,0.0159649412454898
"Birds","Origma_solitaria_MN356360.1",0.000332356157167815,0.0132990568545921,0.0249909569379015,0.000347841062058128,0.0148034267506455,0.0234973339563396
"Birds","Pardalotus_striatus_KY994602.1",0.000343792639401934,0.016605191452354,0.0207039250579189,0.000372993757567231,0.0181889513814862,0.0205066113897521
"Birds","Pardalotus_punctatus_KY994592.1",0.000254934821595839,0.0213407207559668,0.0119459330596676,0.000234724023820335,0.0212625258762975,0.0110393292493059
"Birds","Dasyornis_broadbenti_MN356357.1",0.000347994274084695,0.0129402057323941,0.0268924838817312,0.000354381315565651,0.0162085404166991,0.0218638635222542
"Birds","Malurus_elegans_MN356354.1",0.00027292116069693,0.0105743682114969,0.0258096895472391,0.000279923970366176,0.0100433479805241,0.0278715793686528
"Birds","Malurus_melanocephalus_KJ909199.1",0.000252854813707477,0.0129462481089311,0.0195311268237663,0.000251912731689192,0.0138631765373271,0.0181713571208524
"Birds","Climacteris_rufus_MN356361.1",0.000262000121067555,0.0128704052564353,0.0203567887605212,0.000254262293657788,0.0117408634564201,0.0216561835167885
"Birds","Climacteris_picumnus_KY994579.1",0.000378836789909771,0.00978998068965227,0.0386963776455852,0.000394764949256192,0.00937946858286041,0.0420881999623696
"Birds","Cormobates_leucophaeus_KY994590.1",0.000337335504681718,0.0154431407046355,0.0218437111422848,0.000345649054129017,0.0153184517719612,0.0225642290274851
"Birds","Ptilonorhynchus_violaceus_MN356313.1",0.000313554792596334,0.0174518915454842,0.0179668084562139,0.000320587671409132,0.0184355324891511,0.0173896616003791
"Birds","Menura_novaehollandiae_AY542313.1",0.000251852174201753,0.00896709582388547,0.0280862588231632,0.000256856718058353,0.0095907995635278,0.026781575024791
"Birds","Atrichornis_clamosus_MN356363.1",0.00041042244229553,0.00932616686099106,0.0440076237550735,0.000415975292749964,0.0101712967432608,0.0408969773716983
"Birds","Cnemotriccus_fuscatus_AY596278.1",0.000354315243627596,0.012201519893479,0.0290386154119174,0.000363185470858972,0.011496764194993,0.0315902339735859
"Birds","Tyrannus_savana_MN356203.1",0.000366091562435847,0.010606018635587,0.0345173410508143,0.000371087000898057,0.0104013955992623,0.0356766548639276
"Birds","Tachuris_rubrigastra_MN356165.1",0.000380805025858204,0.0140164150355581,0.0271685038501032,0.000388595161316457,0.0143284900719832,0.0271204543789499
"Birds","Neopipo_cinnamomea_MN356291.1",0.000340288403814132,0.00980481333062376,0.034706260317195,0.000351735923400579,0.00928364387347836,0.0378877010141915
"Birds","Mionectes_oleagineus_KJ742590.1",0.000504448107208331,0.00778982140372043,0.0647573392334009,0.000513065695879401,0.00496628443414213,0.103309768637532
"Birds","Mionectes_macconnelli_MN356288.1",0.000283422916292944,0.0115244289978012,0.0245932285536246,0.000290923410136282,0.0125539116740432,0.023173925202756
"Birds","Piprites_chloris_MN356298.1",0.000344534979346635,0.0131994529472173,0.026102216563397,0.00035131348301085,0.0134296883302949,0.0261594665766257
"Birds","Lepidothrix_coronata_KJ909196.1",0.000357874538733961,0.0106857148535328,0.0334909309895768,0.000364331177049122,0.0104315237938531,0.0349259786248878
"Birds","Oxyruncus_cristatus_MN356240.1",0.000307388029134389,0.0119235617578459,0.0257798831739286,0.000313251016066107,0.0116994726390248,0.0267747979529629
"Birds","Pachyramphus_minor_MN356230.1",0.000312478881626439,0.0122843317595126,0.0254371900518289,0.000320475053535546,0.0122763225005791,0.0261051347844951
"Birds","Onychorhynchus_coronatus_MN356341.1",0.00033219210194888,0.00941742915862699,0.0352741811330293,0.000337655965789032,0.00936993141158092,0.0360361192582157
"Birds","Cephalopterus_ornatus_MN356173.1",0.000325468962052978,0.00929977639034417,0.0349975040680449,0.000331039748229196,0.00887251397179848,0.0373107046414821
"Birds","Rupicola_peruvianus_MN602289.1",0.000334596851956435,0.00827874292488181,0.040416383863159,0.000342699813667298,0.00831549564407037,0.0412121932757756
"Birds","Lepidocolaptes_angustirostris_KY628989.1",0.000356631824298189,0.0153838997929699,0.0231821468611725,0.000362755135060212,0.0148469874943198,0.0244329117404454
"Birds","Campylorhamphus_procurvoides_MN356180.1",0.000406791944957098,0.0177550498303841,0.022911337835896,0.00041245600741197,0.0172086974276426,0.0239678807269536
"Birds","Xiphorhynchus_elegans_MN356445.1",0.000230038482118406,0.0119542523218391,0.0192432346185425,0.000235800371893353,0.0110459400702822,0.0213472434571454
"Birds","Furnarius_figulus_MN356287.1",0.000346878382217816,0.0140048195950696,0.0247685005767539,0.00035050200820785,0.014067283244845,0.0249161122376841
"Birds","Sclerurus_mexicanus_MN356175.1",0.000325269367552087,0.0107094664413124,0.0303721356553621,0.000327023194014825,0.0110881620746921,0.029493002700712
"Birds","Formicarius_rufipectus_MN356207.1",0.000426558318857548,0.0156521488939256,0.0272523805995156,0.000438485282775746,0.0171319751382821,0.0255945551657924
"Birds","Scytalopus_magellanicus_KJ909189.1",0.000182019068981702,0.00919053098521336,0.0198050655913736,0.000179603650056827,0.00736102367954324,0.0243992762251202
"Birds","Scytalopus_superciliaris_MN356266.1",0.000457480344371452,0.0111828720324047,0.0409090207815851,0.000468004669686981,0.0120549762882234,0.0388225292607318
"Birds","Grallaria_varia_MN356174.1",0.000281715520890016,0.0130634596308919,0.0215651541666518,0.000285011964032682,0.0133312537322952,0.0213792318229031
"Birds","Thamnophilus_nigrocinereus_KJ909192.1",0.000288003662740024,0.012145907069772,0.023711992944256,0.000294514579872433,0.0117340731340232,0.0250990918932048
"Birds","Rhegmatorhina_hoffmannsi_MN356411.1",0.00032593896859829,0.0122582879564273,0.0265892732946767,0.000328469626955415,0.0122511628018296,0.0268113020999412
"Birds","Sakesphorus_luctuosus_MN356177.1",0.000248757621700657,0.0110973397562161,0.0224159687966043,0.000254613737666998,0.0103497726046143,0.0246009016230445
"Birds","Pitta_sordida_MN356273.1",0.000316021473339428,0.00600529684657623,0.0526237888672564,0.000328875657023507,0.00560086867375002,0.05871868743591
"Birds","Pitta_nympha_KJ680302.1",0.000281082708113022,0.00755395248723785,0.0372100180121469,0.000277869162192003,0.00671432814872462,0.0413845072860765
"Birds","Sapayoa_aenigma_MN356372.1",0.000297546195698091,0.0101138995226468,0.0294195324989964,0.000305114400448327,0.00979716570196426,0.0311431295264459
"Birds","Calyptomena_viridis_MN356274.1",0.000390156827526213,0.00789394875299713,0.0494247986317469,0.000397944501866183,0.00791179629237433,0.0502976172743143
"Birds","Smithornis_sharpei_AF090340.1",0.000347635748502888,0.00776957223980962,0.0447432288127366,0.00035681879306358,0.00751596370219356,0.0474747892887563
"Birds","Neodrepanis_coruscans_MN356283.1",0.000279994486270648,0.010344949522688,0.0270658146428436,0.000283333907992286,0.00990006204249041,0.0286194073104023
"Birds","Serilophus_lunatus_MN356238.1",0.000361040080313761,0.0119532687854173,0.0302042969831165,0.000371906124367762,0.0122635868751232,0.0303260480114654
"Birds","Xenicus_gilviventris_KX369033.1",0.000212834209777616,0.00955313289701989,0.0222789960185742,0.000216600266280671,0.00819993261672886,0.0264148836831635
"Birds","Acanthisitta_chloris_AY325307.1",0.000167433462320899,0.00535006819101659,0.0312955753726729,0.00016997190924561,0.00572367764167324,0.0296962756966029
"Birds","Ara_macao_MK351783.1",0.000311144210967476,0.00603094354250468,0.0515912989028341,0.000310980018771715,0.00565880193081191,0.0549550987247748
"Birds","Ara_chloropterus_MN604694.1",0.000331339851046104,0.00692718664306719,0.0478318064921367,0.000332899676905835,0.00646055242271386,0.051528051337442
"Birds","Ara_militaris_KM611466.1",0.000439845446350404,0.00677834910903938,0.0648897599216071,0.000440177555566918,0.00633358844628457,0.0694989198145857
"Birds","Ara_tricolor_MG432917.1",0.000402713159185242,0.00760072480872687,0.0529835205614682,0.000404794364142272,0.00726132409507653,0.0557466322728576
"Birds","Ara_severus_KF946546.1",0.000328111374760254,0.00725559492866071,0.045221843003413,0.000323867380474165,0.0069511175404294,0.0465921312063094
"Birds","Ara_glaucogularis_JQ782215.1",0.000304133982424631,0.00706488357923837,0.0430486899060011,0.000305898258092423,0.00668076909987387,0.0457878806346111
"Birds","Ara_ararauna_KF010315.1",0.000402526279282221,0.00683819677484601,0.0588643896243079,0.000402842944145671,0.00635758998780462,0.0633640962878103
"Birds","Primolius_maracana_KJ562357.1",0.000356408975423942,0.00839706466661437,0.0424444719165945,0.000344297990822158,0.00753522393380929,0.0456918060891794
"Birds","Primolius_couloni_KF836419.1",0.000358254458791833,0.00764779841925064,0.0468441294020059,0.000371403527788056,0.00733291281960425,0.0506488399528116
"Birds","Orthopsittaca_manilata_KJ579139.1",0.000341061378130858,0.00730121123879749,0.0467129859657411,0.000344807998326542,0.00713668703607752,0.0483148548596094
"Birds","Aratinga_nenday_MK965540.1",0.000429721073212276,0.00678418216528458,0.0633416177135111,0.000434549399877582,0.00642604295088812,0.0676231707753408
"Birds","Aratinga_solstitialis_JX441869.1",0.000261112840455542,0.00718508655871661,0.0363409456965792,0.000257893956012004,0.00650659170208236,0.0396357982520201
"Birds","Diopsittaca_nobilis_MT740319.1",0.000332522246019744,0.00623105925685589,0.053365283864678,0.000335417693270385,0.00590302211540086,0.0568213512863669
"Birds","Aratinga_acuticaudata_acuticaudata_JQ782214.1",0.000371639170641154,0.00715095988042732,0.051970529391216,0.000370901115459618,0.00674423470192545,0.0549952858778369
"Birds","Guaruba_guarouba_JQ782217.1",0.000271879670992068,0.0070209135383902,0.0387242585320892,0.000268200829666286,0.00675085112636629,0.039728446775962
"Birds","Rhynchopsitta_terrisi_KF010318.1",0.000442646269086902,0.0126039970762973,0.0351195153733674,0.000444953154984823,0.0122762186800189,0.0362451310605148
"Birds","Aratinga_pertinax_chrysogenys_HM640208.1",0.000304483863678823,0.00949857760984198,0.0320557325723518,0.000304584163065689,0.0094617426600154,0.0321911273652409
"Birds","Aratinga_brevipes_KC936100.1",0.000385386190799431,0.00428551240841185,0.0899276805366314,0.000384712438717614,0.00387632031072155,0.0992468134414832
"Birds","Aratinga_rubritorquis_JX524614.1",0.000268377912590513,0.00558315891799175,0.0480691874497184,0.000273318761190505,0.00510052784338337,0.053586367839373
"Birds","Aratinga_mitrata_mitrata_JX215256.1",0.000311483177218653,0.00461722808940903,0.0674610764699132,0.000315280675551628,0.00417168438964489,0.0755763490484154
"Birds","Psittacara_leucophthalmus_KF444466.1",0.000279123572728107,0.00609130954760208,0.0458232454855275,0.000286779157845839,0.00562112511438971,0.0510181061637827
"Birds","Pyrrhura_rupicola_KF751801.1",0.000295359910993938,0.0120385558056278,0.0245344969747836,0.000298517363105853,0.0125623968450702,0.0237627712917698
"Birds","Deroptyus_accipitrinus_KM611476.1",0.000352345525427771,0.0101734033521299,0.0346339875882346,0.000348577978820579,0.0109992267348106,0.0316911349520045
"Birds","Pionites_leucogaster_MK759905.1",0.000283365172092453,0.00946663444223643,0.0299330426057425,0.000288685404574124,0.00925948787968827,0.031177253896232
"Birds","Forpus_passerinus_KM611470.1",0.000279000021227357,0.0102846488743997,0.0271278120074509,0.000279626325249656,0.0104004045942857,0.0268861007006681
"Birds","Forpus_modestus_HM755882.1",0.00034019360834721,0.0105141340364524,0.0323558371205618,0.000339419938672606,0.0101311307061105,0.0335026709770794
"Birds","Amazona_ochrocephala_KM611467.1",0.000252259642820061,0.00695529644483745,0.0362687118832009,0.000256115841181642,0.0066556376971563,0.03848103710499
"Birds","Amazona_barbadensis_barbadensis_JX524615.1",0.000377585998690011,0.00917132289584078,0.0411702873160477,0.000369391579143973,0.00840297555722988,0.0439596160465027
"Birds","Amazona_guildingii_MN356210.1",0.000262772992034582,0.00819813908336336,0.0320527609208085,0.000260470490461442,0.00802643825176637,0.0324515659737519
"Birds","Amazona_ventralis_KX925977.1",0.000447838209498433,0.00951837109003828,0.0470498791507646,0.000443661890477465,0.00912435699206008,0.0486239075108016
"Birds","Pionus_menstruus_menstruus_KX925978.1",0.000249717373889147,0.00716696674867083,0.0348428257931375,0.000250758947919967,0.00726622875380799,0.03451019179496
"Birds","Pionus_chalcopterus_chalcopterus_MF784450.1",0.000281641617933786,0.0085867883887834,0.0327994129099169,0.000276902456093554,0.00797653016412584,0.034714650405124
"Birds","Brotogeris_cyanoptera_HM627323.1",0.000369067081499843,0.0153772816555002,0.0240008012968816,0.000368129555686098,0.0146806832343559,0.0250757781371236
"Birds","Myiopsitta_monachus_KM611471.1",0.000270911477107301,0.013631374208855,0.0198741134207375,0.000266960475463665,0.0127568635230203,0.0209268112794279
"Birds","Poicephalus_senegalus_MK749396.1",0.00025745492994436,0.00680101500182246,0.0378553686288547,0.000258856547041479,0.00688935376360137,0.03757341485483
"Birds","Poicephalus_gulielmi_gulielmi_MF977813.1",0.000423214594008824,0.00617264792638806,0.0685628921422169,0.000419784320586929,0.00612289051944036,0.0685598279528437
"Birds","Psittacus_erithacus_KM611474.1",0.000289252311871501,0.00619943140250572,0.0466578776490034,0.000287544513134068,0.00597029360619186,0.0481625414260787
"Birds","Agapornis_nigrigenis_MN481405.1",0.000356304141285261,0.0110605746144912,0.0322138906615614,0.000351304413343165,0.0102672844476786,0.0342159034488027
"Birds","Agapornis_roseicollis_EU410486.1",0.000371940545339463,0.00817161416889061,0.0455161657968928,0.000368215257853196,0.00762772219589553,0.0482732916061537
"Birds","Neophema_chrysogaster_JX133087.1",0.000350658462893553,0.0139483095405749,0.0251398538205297,0.000349583189923863,0.0140567926357393,0.0248693424583252
"Birds","Lorius_chlorocercus_MN515396.1",0.000263500413278138,0.0109111971304252,0.024149541991445,0.000267338071899451,0.0105302530761036,0.0253876207881578
"Birds","Trichoglossus_rubritorquis_MN182499.1",0.000235282335180243,0.0115266898498965,0.02041196026302,0.000226534730969896,0.011260480501121,0.0201176788989906
"Birds","Melopsittacus_undulatus_EF450826.1",0.000268992464984618,0.0127411880208426,0.0211120395166124,0.000265211786328446,0.0123080840072257,0.0215477718686961
"Birds","Psephotellus_pulcherrimus_KU158195.1",0.000350312221141825,0.0124348923123677,0.028171713300115,0.000350201666054152,0.0117069607634286,0.0299139694008497
"Birds","Psittacula_alexandri_MK986660.1",0.000345909296779163,0.00806829882601383,0.0428726431975823,0.000340088377116919,0.00837763258034835,0.0405948069284722
"Birds","Tanygnathus_lucionensis_KM611480.1",0.000329546554106557,0.0111608571911365,0.0295269931747062,0.000333854951336879,0.0118537299669958,0.028164548396701
"Birds","Psittacula_krameri_MN065674.1",0.000310175019046987,0.0105005086491117,0.0295390470511376,0.000307228425426828,0.0111066782054086,0.0276615941998947
"Birds","Psittacula_eupatria_MK343134.1",0.0003215930693251,0.0102343483722658,0.0314229160106168,0.000320119772515021,0.0110617886932265,0.0289392413282167
"Birds","Psittacula_roseata_MK986661.1",0.000256052540888938,0.008375135170392,0.0305729442784567,0.000250289300418769,0.00985584690690375,0.0253950069215714
"Birds","Eclectus_roratus_KM611469.1",0.000247283440731677,0.00828780501670677,0.0298370244272393,0.000242761479668649,0.00867285000122359,0.0279909694776687
"Birds","Prioniturus_luconensis_KM611473.1",0.000219786884364868,0.00731912187025632,0.0300291330382194,0.000218446009473518,0.00749378539958182,0.0291502889161608
"Birds","Psittrichas_fulgidus_KM611475.1",0.000213408706999904,0.0077630527207844,0.0274903075730163,0.000211107948719599,0.0080870182137536,0.0261045472063569
"Birds","Coracopsis_vasa_KM611468.1",0.000230945300636414,0.00875688666236469,0.02637299185668,0.00023316579990694,0.00829535722663586,0.0281079878221832
"Birds","Cacatua_pastinator_MH133973.1",0.000315337228020414,0.0077425559082223,0.0407277947693652,0.000315971527042294,0.00730621859059941,0.0432469304229195
"Birds","Cacatua_moluccensis_MH133972.1",0.000427910202046475,0.00685480912002804,0.0624248165855163,0.00043090046886391,0.00641934773914966,0.0671252729052172
"Birds","Eolophus_roseicapillus_MH133971.1",0.000230571345512932,0.00632271454878707,0.0364671445680186,0.000231612789437335,0.00591728910771671,0.0391417058083725
"Birds","Probosciger_aterrimus_goliath_MH133970.1",0.000343164040458679,0.00845869951566407,0.040569361735004,0.000346276834451012,0.00818257233146017,0.0423188235219938
"Birds","Nymphicus_hollandicus_MH133968.1",0.000240148179249128,0.009306715205522,0.0258037528758417,0.000240162705512087,0.00925019351634596,0.0259629925674201
