,bs_clade,bs_species,clade,phy_species,group,dN,dS,Clade.Size,W
513,18_59,Pongo_pygmaeus_NC_001646.1,18,Gorilla_beringei_MH177690.1,ingroup,0.017512667,0.253989667,27,0.068950312
514,18_59,Macaca_hecki_MT300242.1,18,Colobus_guereza_AY863427.1,ingroup,0.021582667,0.295671,139,0.072995548
515,18_6,Hylobates_lar_HQ622775.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014654667,0.280472,27,0.052250017
516,18_6,Cercopithecus_preussi_insularis_JQ256927.1,18,Colobus_guereza_AY863427.1,ingroup,0.021689667,0.282117667,139,0.076881632
517,18_60,Pongo_abelii_NC_002083.1,18,Gorilla_beringei_MH177690.1,ingroup,0.016847667,0.278715333,27,0.060447577
518,18_60,Macaca_hecki_MT300242.1,18,Colobus_guereza_AY863427.1,ingroup,0.022436,0.300217333,139,0.074732527
519,18_61,Pan_troglodytes_schweinfurthii_JF727193.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014646333,0.26185,27,0.055934059
520,18_61,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018616333,0.326055333,139,0.057095626
521,18_62,Hylobates_agilis_NC_014042.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015814,0.274738667,27,0.057560154
522,18_62,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018423333,0.316149,139,0.05827421
523,18_63,Symphalangus_syndactylus_KC757411.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015099,0.252322667,27,0.059840046
524,18_63,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.017913667,0.297510667,139,0.060211847
525,18_64,Pan_paniscus_GU189671.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014749667,0.245971333,27,0.059964982
526,18_64,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018966,0.316312,139,0.059959787
527,18_65,Hylobates_pileatus_AB504749.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015162,0.275409333,27,0.0550526
528,18_65,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018295667,0.301641667,139,0.060653645
529,18_66,Hylobates_lar_HQ622775.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015105667,0.285396667,27,0.052928672
530,18_66,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018587,0.302836333,139,0.061376387
531,18_67,Gorilla_gorilla_gorilla_KF914214.1,18,Gorilla_beringei_MH177690.1,ingroup,0.016498,0.244682667,27,0.067426108
532,18_67,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018700667,0.319429667,139,0.058543926
533,18_68,Nomascus_gabriellae_HQ622806.1,18,Gorilla_beringei_MH177690.1,ingroup,0.016617,0.264850333,27,0.062741095
534,18_68,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018448333,0.328553333,139,0.056150194
535,18_69,Pongo_pygmaeus_NC_001646.1,18,Gorilla_beringei_MH177690.1,ingroup,0.019094667,0.256679667,27,0.074391037
536,18_69,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018075,0.329216667,139,0.054903053
537,18_7,Gorilla_gorilla_gorilla_KF914214.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015790667,0.249196667,27,0.063366284
538,18_7,Cercopithecus_preussi_insularis_JQ256927.1,18,Colobus_guereza_AY863427.1,ingroup,0.021344667,0.318831,139,0.066946648
539,18_70,Pongo_abelii_NC_002083.1,18,Gorilla_beringei_MH177690.1,ingroup,0.018388667,0.276577,27,0.066486608
540,18_70,Trachypithecus_phayrei_crepuscula_KY425609.1,18,Colobus_guereza_AY863427.1,ingroup,0.018953333,0.332131667,139,0.057065722
541,18_71,Pan_troglodytes_schweinfurthii_JF727193.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014526667,0.231293,27,0.062806339
542,18_71,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.020723667,0.283644333,139,0.073062156
543,18_72,Hylobates_agilis_NC_014042.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015644,0.265933,27,0.058826847
544,18_72,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.020581333,0.299128333,139,0.068804359
545,18_73,Symphalangus_syndactylus_KC757411.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014648333,0.251521,27,0.058239007
546,18_73,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.01999,0.287314,139,0.069575447
547,18_74,Pan_paniscus_GU189671.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014521,0.231318667,27,0.062774873
548,18_74,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.020902667,0.284593667,139,0.073447406
549,18_75,Hylobates_pileatus_AB504749.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014705333,0.271662667,27,0.054130858
550,18_75,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.020291667,0.282158,139,0.071915971
551,18_76,Hylobates_lar_HQ622775.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015004,0.267798667,27,0.056027165
552,18_76,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.020969333,0.271171667,139,0.077328629
553,18_77,Gorilla_gorilla_gorilla_KF914214.1,18,Gorilla_beringei_MH177690.1,ingroup,0.016061333,0.237493,27,0.06762866
554,18_77,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.020489,0.311475667,139,0.065780419
555,18_78,Nomascus_gabriellae_HQ622806.1,18,Gorilla_beringei_MH177690.1,ingroup,0.01614,0.250340667,27,0.064472146
556,18_78,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.020605333,0.279539333,139,0.07371175
557,18_79,Pongo_pygmaeus_NC_001646.1,18,Gorilla_beringei_MH177690.1,ingroup,0.018338,0.251581667,27,0.072890844
558,18_79,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.019873667,0.304402,139,0.065287569
559,18_8,Nomascus_gabriellae_HQ622806.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015884333,0.261346,27,0.060778942
560,18_8,Cercopithecus_preussi_insularis_JQ256927.1,18,Colobus_guereza_AY863427.1,ingroup,0.021362,0.293410333,139,0.072805888
561,18_80,Pongo_abelii_NC_002083.1,18,Gorilla_beringei_MH177690.1,ingroup,0.017623333,0.272475,27,0.064678717
562,18_80,Cercopithecus_erythrotis_camerunensis_JQ256936.1,18,Colobus_guereza_AY863427.1,ingroup,0.0207,0.308918667,139,0.067007929
563,18_81,Pan_troglodytes_schweinfurthii_JF727193.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015079,0.255359,27,0.0590502
564,18_81,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.0214,0.301307333,139,0.071023827
565,18_82,Hylobates_agilis_NC_014042.1,18,Gorilla_beringei_MH177690.1,ingroup,0.016015667,0.289912667,27,0.055243073
566,18_82,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.021055667,0.307534333,139,0.068466068
567,18_84,Pan_paniscus_GU189671.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015126333,0.255147333,27,0.059284701
568,18_84,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.021579333,0.296721,139,0.072726006
569,18_85,Hylobates_pileatus_AB504749.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015043667,0.291546,27,0.051599633
570,18_85,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.020734667,0.287767667,139,0.072053497
571,18_86,Hylobates_lar_HQ622775.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015286667,0.295399667,27,0.051749099
572,18_86,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.021242333,0.291730333,139,0.072814963
573,18_87,Gorilla_gorilla_gorilla_KF914214.1,18,Gorilla_beringei_MH177690.1,ingroup,0.016563667,0.25057,27,0.06610395
574,18_87,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.021029667,0.318659667,139,0.065994127
575,18_88,Nomascus_gabriellae_HQ622806.1,18,Gorilla_beringei_MH177690.1,ingroup,0.016425333,0.280677333,27,0.058520341
576,18_88,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.020987,0.296533333,139,0.070774505
577,18_89,Pongo_pygmaeus_NC_001646.1,18,Gorilla_beringei_MH177690.1,ingroup,0.018482333,0.257598333,27,0.071748653
578,18_89,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.020086333,0.301441,139,0.066634377
579,18_9,Pongo_pygmaeus_NC_001646.1,18,Gorilla_beringei_MH177690.1,ingroup,0.01801,0.255979667,27,0.070357151
580,18_9,Cercopithecus_preussi_insularis_JQ256927.1,18,Colobus_guereza_AY863427.1,ingroup,0.020636667,0.310142,139,0.066539413
581,18_90,Pongo_abelii_NC_002083.1,18,Gorilla_beringei_MH177690.1,ingroup,0.017848,0.282393667,27,0.063202551
582,18_90,Cercopithecus_ascanius_ascanius_JQ256940.1,18,Colobus_guereza_AY863427.1,ingroup,0.020951667,0.315564333,139,0.06639428
583,18_91,Pan_troglodytes_schweinfurthii_JF727193.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014395,0.236441,27,0.060881996
584,18_91,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.023369,0.266970667,139,0.087533961
585,18_92,Hylobates_agilis_NC_014042.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014886,0.245432,27,0.060652238
586,18_92,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.022435,0.250004333,139,0.089738445
587,18_93,Symphalangus_syndactylus_KC757411.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014433333,0.249369,27,0.057879421
588,18_93,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.022256667,0.273113333,139,0.081492421
589,18_94,Pan_paniscus_GU189671.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014358,0.2333,27,0.061543078
590,18_94,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.023461,0.259513,139,0.090403949
591,18_95,Hylobates_pileatus_AB504749.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014080333,0.255528,27,0.055102898
592,18_95,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.02222,0.251147,139,0.088474081
593,18_96,Hylobates_lar_HQ622775.1,18,Gorilla_beringei_MH177690.1,ingroup,0.014170667,0.270469,27,0.052392942
594,18_96,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.022685667,0.253610667,139,0.089450759
595,18_97,Gorilla_gorilla_gorilla_KF914214.1,18,Gorilla_beringei_MH177690.1,ingroup,0.016100667,0.258295,27,0.062334411
596,18_97,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.023236667,0.307221667,139,0.075634856
597,18_98,Nomascus_gabriellae_HQ622806.1,18,Gorilla_beringei_MH177690.1,ingroup,0.015431333,0.265775667,27,0.058061498
598,18_98,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.022525667,0.281412,139,0.080045153
599,18_99,Pongo_pygmaeus_NC_001646.1,18,Gorilla_beringei_MH177690.1,ingroup,0.017705333,0.237419333,27,0.074574101
600,18_99,Macaca_tonkeana_MT300249.1,18,Colobus_guereza_AY863427.1,ingroup,0.021566667,0.286319,139,0.07532391
601,19_1,Ochotona_roylei__MN547461.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015025333,0.95891,32,0.01566918
602,19_1,Lepus_tibetanus_pamirensis_MN539746.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012515333,0.743634667,67,0.016829949
603,19_10,Ochotona_erythrotis_MG051346.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015794667,0.785617,32,0.020104792
604,19_10,Lepus_tibetanus_pamirensis_MN539746.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.01258,0.716751333,67,0.017551415
605,19_100,Ochotona_erythrotis_MG051346.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015611,0.847937667,32,0.018410551
606,19_100,Lepus_oiostolus_MT376741.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012295667,0.95226,67,0.01291209
607,19_11,Ochotona_roylei__MN547461.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015265667,1.149276,32,0.013282855
608,19_11,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012655,0.919142333,67,0.01376827
609,19_12,Ochotona_gloveri__MN547440.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015790667,0.582909333,32,0.027089404
610,19_12,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012859333,0.723674667,67,0.017769495
611,19_13,Ochotona_pallasi__MN547457.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015872,0.939145,32,0.016900479
612,19_13,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.01245,0.912745667,67,0.013640163
613,19_14,Ochotona_hyperborea__MN547445.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015373333,0.827786,32,0.018571628
614,19_14,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012719667,0.863031,67,0.014738366
615,19_15,Ochotona_pusilla__MN547458.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015590333,0.712183333,32,0.021890899
616,19_15,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013271333,0.977488333,67,0.013576974
617,19_16,Ochotona_koslowi_MG888668.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015563667,0.598331667,32,0.026011772
618,19_16,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012897,0.727172333,67,0.017735823
619,19_17,Ochotona_thibetana__MN547479.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014856,0.735424333,32,0.020200583
620,19_17,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013047,0.828694333,67,0.015744044
621,19_18,Ochotona_coreana__MN547424.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015286333,0.895689667,32,0.017066551
622,19_18,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013010667,0.806250333,67,0.016137254
623,19_19,Ochotona_curzoniae__MN547427.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015191,0.729087333,32,0.020835638
624,19_19,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012561667,0.924558333,67,0.013586668
625,19_2,Ochotona_gloveri__MN547440.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015724667,0.665167333,32,0.023640167
626,19_2,Lepus_tibetanus_pamirensis_MN539746.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012855,0.754350667,67,0.017041146
627,19_20,Ochotona_erythrotis_MG051346.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015790333,0.81848,32,0.019292265
628,19_20,Lepus_californicus_KJ397614.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012509,0.755269,67,0.016562311
629,19_21,Ochotona_roylei__MN547461.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014872333,1.202577667,32,0.012367046
630,19_21,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012907667,1.017144,67,0.012690107
631,19_22,Ochotona_gloveri__MN547440.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015479333,0.634149,32,0.024409616
632,19_22,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013162333,0.86198,67,0.015269883
633,19_23,Ochotona_pallasi__MN547457.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015654,0.798734667,32,0.019598498
634,19_23,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012821,0.812653,67,0.015776721
635,19_24,Ochotona_hyperborea__MN547445.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015151,0.8616,32,0.017584726
636,19_24,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013108333,0.957251667,67,0.013693717
637,19_25,Ochotona_pusilla__MN547458.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015219,0.681075,32,0.022345557
638,19_25,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013519333,0.871232333,67,0.015517483
639,19_26,Ochotona_koslowi_MG888668.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015244,0.704880667,32,0.021626356
640,19_26,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013195333,0.932017667,67,0.014157815
641,19_27,Ochotona_thibetana__MN547479.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014657333,0.760738333,32,0.019267247
642,19_27,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013433667,0.953634,67,0.014086816
643,19_28,Ochotona_coreana__MN547424.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014999667,0.909908667,32,0.016484805
644,19_28,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013320333,0.855600333,67,0.015568406
645,19_29,Ochotona_curzoniae__MN547427.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015052667,0.619357667,32,0.024303674
646,19_29,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013057333,0.781467,67,0.016708746
647,19_3,Ochotona_pallasi__MN547457.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015812333,0.752771667,32,0.021005484
648,19_3,Lepus_tibetanus_pamirensis_MN539746.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012406,0.758019333,67,0.016366337
649,19_30,Ochotona_erythrotis_MG051346.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015542667,1.018767333,32,0.015256346
650,19_30,Lepus_europaeus_KY211030.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012924333,0.940625,67,0.013740155
651,19_31,Ochotona_roylei__MN547461.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014967667,0.952383667,32,0.015716005
652,19_31,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012720667,0.884313333,67,0.014384796
653,19_32,Ochotona_gloveri__MN547440.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015506,0.529049,32,0.029309194
654,19_32,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012888333,0.821337,67,0.015691894
655,19_33,Ochotona_pallasi__MN547457.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015835667,0.759402,32,0.020852811
656,19_33,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012740333,0.812372667,67,0.015682868
657,19_34,Ochotona_hyperborea__MN547445.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015306,0.855831667,32,0.017884358
658,19_34,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012968667,0.972502333,67,0.013335358
659,19_35,Ochotona_pusilla__MN547458.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015430667,0.644794667,32,0.023931133
660,19_35,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013453667,0.840039333,67,0.01601552
661,19_36,Ochotona_koslowi_MG888668.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015173,0.553801667,32,0.027397895
662,19_36,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012828,0.800979667,67,0.016015388
663,19_37,Ochotona_thibetana__MN547479.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.0148,0.654202667,32,0.022622959
664,19_37,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013345,0.754407667,67,0.017689375
665,19_38,Ochotona_coreana__MN547424.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015168,0.865393,32,0.017527297
666,19_38,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013231,0.854887,67,0.015476899
667,19_39,Ochotona_curzoniae__MN547427.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015154667,0.534416,32,0.028357434
668,19_39,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012933667,0.626925667,67,0.020630303
669,19_4,Ochotona_hyperborea__MN547445.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015436667,0.686979667,32,0.02247034
670,19_4,Lepus_tibetanus_pamirensis_MN539746.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012825333,0.719281333,67,0.017830761
671,19_40,Ochotona_erythrotis_MG051346.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.01554,0.689402,32,0.022541275
672,19_40,Lepus_granatensis_KJ397611.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012599,0.739777,67,0.017030808
673,19_41,Ochotona_roylei__MN547461.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014890333,0.876449333,32,0.016989383
674,19_41,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012739667,1.025957333,67,0.012417345
675,19_42,Ochotona_gloveri__MN547440.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015445333,0.694947,32,0.022225196
676,19_42,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013002667,1.357046333,67,0.009581594
677,19_43,Ochotona_pallasi__MN547457.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015632667,0.707584333,32,0.022093008
678,19_43,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012663,0.991689333,67,0.01276912
679,19_44,Ochotona_hyperborea__MN547445.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015322333,0.807313667,32,0.018979405
680,19_44,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013099667,1.306602,67,0.010025751
681,19_45,Ochotona_pusilla__MN547458.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015312,0.627247,32,0.024411436
682,19_45,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013435333,1.189059,67,0.011299131
683,19_46,Ochotona_koslowi_MG888668.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015226,0.646289667,32,0.023559096
684,19_46,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013045667,1.122199333,67,0.011625089
685,19_47,Ochotona_thibetana__MN547479.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014558667,0.692437333,32,0.021025248
686,19_47,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013196333,1.258883,67,0.010482573
687,19_48,Ochotona_coreana__MN547424.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015107,0.959074,32,0.015751652
688,19_48,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013325667,1.2538,67,0.010628224
689,19_49,Ochotona_curzoniae__MN547427.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014918333,0.517124667,32,0.028848621
690,19_49,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012808333,0.853648333,67,0.015004227
691,19_5,Ochotona_pusilla__MN547458.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015425333,0.703308333,32,0.021932533
692,19_5,Lepus_tibetanus_pamirensis_MN539746.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013171333,0.849333,67,0.015507855
693,19_50,Ochotona_erythrotis_MG051346.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015480667,0.832106667,32,0.018604185
694,19_50,Lepus_corsicanus_KJ397606.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012681,0.889510667,67,0.014256153
695,19_51,Ochotona_roylei__MN547461.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014998667,1.057722667,32,0.014180151
696,19_51,Lepus_townsendii_haplotype_KJ397609.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012518,1.344735,67,0.009308897
697,19_52,Ochotona_gloveri__MN547440.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.01546,0.644612667,32,0.023983395
698,19_52,Lepus_townsendii_haplotype_KJ397609.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012669667,1.34283,67,0.009435049
699,19_53,Ochotona_pallasi__MN547457.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015583,0.682721667,32,0.022824821
700,19_53,Lepus_townsendii_haplotype_KJ397609.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012293333,0.961484,67,0.012785791
701,19_54,Ochotona_hyperborea__MN547445.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015271667,0.719078,32,0.021237844
702,19_54,Lepus_townsendii_haplotype_KJ397609.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012728333,1.116463667,67,0.01140058
703,19_55,Ochotona_pusilla__MN547458.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015319,0.622026667,32,0.024627562
704,19_55,Lepus_townsendii_haplotype_KJ397609.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.013112333,1.075406333,67,0.012192911
705,19_56,Ochotona_koslowi_MG888668.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015246667,0.580720333,32,0.026254749
706,19_56,Lepus_townsendii_haplotype_KJ397609.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012711,1.029356667,67,0.01234849
707,19_57,Ochotona_thibetana__MN547479.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.014557333,0.715782333,32,0.020337654
708,19_57,Lepus_townsendii_haplotype_KJ397609.1,19,Oryctolagus_cuniculus_MH985853.1,ingroup,0.012861667,1.349163667,67,0.009533066
709,19_58,Ochotona_coreana__MN547424.1,19,Ochotona_hyperborea__MN547445.1,ingroup,0.015110333,0.735909333,32,0.020532874
