,bs_clade,bs_species,clade,phy_species,group,dN,dS,Clade.Size,W
195,3_7,Ambystoma_talpoideum_MG822788.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.019367667,0.669106,36,0.028945588
196,3_7,Lissotriton_vulgaris_EU880339.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.017782333,0.829659333,126,0.021433295
197,3_70,Ambystoma_laterale_AY728218.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.018604333,0.705883667,36,0.02635609
198,3_70,Cynops_pyrrhogaster_EU880313.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019902,0.785944333,126,0.025322404
199,3_71,Ambystoma_talpoideum_MG822788.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.018907667,0.679247667,36,0.027836189
200,3_71,Cynops_pyrrhogaster_EU880313.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019836667,0.663450333,126,0.029899249
201,3_72,Dicamptodon_aterrimus_GQ368657.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.021396333,1.259494667,36,0.01698803
202,3_72,Cynops_pyrrhogaster_EU880313.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019390333,1.168302333,126,0.016597017
203,3_73,Ambystoma_andersoni_AY659993.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.019583,0.889177333,36,0.022023728
204,3_73,Calotriton_asper_EU880307.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019820333,0.959401333,126,0.020659064
205,3_74,Ambystoma_mexicanum_AY659991.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.018658667,0.920724333,36,0.020265204
206,3_74,Calotriton_asper_EU880307.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019817667,1.035491333,126,0.019138419
207,3_75,Ambystoma_dumerilii_AY659994.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.019661,0.902637,36,0.021781735
208,3_75,Calotriton_asper_EU880307.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019598333,0.863139667,126,0.022705866
209,3_76,Ambystoma_tigrinum_tigrinum_AY659992.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.018642667,0.912217333,36,0.02043665
210,3_76,Calotriton_asper_EU880307.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019810333,1.032636333,126,0.01918423
211,3_77,Ambystoma_calforniense_AY659995.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.019932,0.581447667,36,0.034279955
212,3_77,Calotriton_asper_EU880307.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019866333,0.832329667,126,0.023868347
213,3_78,Ambystoma_laterale_AY728218.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.019391667,0.678857667,36,0.028565144
214,3_78,Calotriton_asper_EU880307.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019641667,0.858867667,126,0.022869258
215,3_79,Ambystoma_talpoideum_MG822788.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.019601667,0.682402,36,0.028724515
216,3_79,Calotriton_asper_EU880307.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.01949,0.712148333,126,0.027367894
217,3_8,Dicamptodon_aterrimus_GQ368657.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.022378333,1.544037667,36,0.014493386
218,3_8,Lissotriton_vulgaris_EU880339.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.018067,1.048967,126,0.017223611
219,3_80,Dicamptodon_aterrimus_GQ368657.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.022321667,1.474952667,36,0.015133819
220,3_80,Calotriton_asper_EU880307.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019408667,1.327676,126,0.014618526
221,3_9,Ambystoma_andersoni_AY659993.1,3,Dicamptodon_aterrimus_GQ368657.1,ingroup,0.018523,0.965435333,36,0.019186163
222,3_9,Paramesotriton_deloustali_KY744236.1,3,Paramesotriton_deloustali_KY744236.1,ingroup,0.019228,0.812630667,126,0.023661426
223,4_1,Stereochilus_marginatus_AY728212.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.023706667,0.685358,491,0.034590195
224,4_1,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.027610667,0.892738333,3,0.030928062
225,4_10,Gyrinophilus_porphyriticus_AY728230.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.021742,1.039899,491,0.0209078
226,4_10,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.026127333,1.132323667,3,0.023074086
227,4_2,Gyrinophilus_palleucus_KP013111.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.022030667,0.704242667,491,0.031282778
228,4_2,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.026201667,0.956768667,3,0.027385582
229,4_3,Plethodon_cinereus_AY728232.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.032117,0.709514667,491,0.045266154
230,4_3,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.026653667,0.952143,3,0.027993344
231,4_4,Desmognathus_fuscus_AY728227.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.02236,0.989763,491,0.022591267
232,4_4,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.027695667,1.080229667,3,0.025638684
233,4_5,Hemidactylium_scutatum_AY728231.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.026432333,0.753495667,491,0.035079609
234,4_5,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.026759,0.786372333,3,0.03402841
235,4_6,Batrachoseps_attenuatus_AY728228.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.023543667,0.958670333,491,0.024558668
236,4_6,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.027770333,1.048018333,3,0.026497946
237,4_7,Batrachoseps_nigriventris_KT368149.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.021680333,0.837543,491,0.025885636
238,4_7,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.026897,0.925002667,3,0.029077754
239,4_8,Thorius_sp_RLM2004_AY728224.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.026097,0.489308667,491,0.053334432
240,4_8,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.026920667,0.843424667,3,0.031918282
241,4_9,Plethodon_elongatus_AY728223.1,4,Hemidactylium_scutatum_AY728231.1,ingroup,0.021544,0.793944,491,0.027135415
242,4_9,Amphiuma_means_GQ368656.1,4,Amphiuma_means_GQ368656.1,ingroup,0.026267333,0.892280333,3,0.029438431
243,5_1,Bombina_variegata_variegata_JX893177.1,5,Bombina_maxima_EU789363.1,ingroup,0.01713,0.588806667,10,0.029092741
244,5_1,Discoglossus_galganoi_AY585339.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.013575333,0.552046333,12,0.024590931
245,5_10,Bombina_microdeladigitora_JX893182.1,5,Bombina_maxima_EU789363.1,ingroup,0.017044,0.620134,10,0.027484382
246,5_10,Alytes_obstetricans_pertinax_AY585337.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.016006333,0.598814333,12,0.026730044
247,5_11,Bombina_lichuanensis_JX893183.1,5,Bombina_maxima_EU789363.1,ingroup,0.016119667,0.608370333,10,0.026496471
248,5_11,Alytes_obstetricans_pertinax_AY585337.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.016134,0.562439,12,0.028685777
249,5_12,Bombina_maxima_EU789363.1,5,Bombina_maxima_EU789363.1,ingroup,0.016532667,0.556322333,10,0.029717784
250,5_12,Alytes_obstetricans_pertinax_AY585337.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.015974,0.576,12,0.027732639
251,5_2,Bombina_bombina_EU115993.1,5,Bombina_maxima_EU789363.1,ingroup,0.016607333,0.685418,10,0.024229497
252,5_2,Discoglossus_galganoi_AY585339.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.013955667,0.589157,12,0.023687517
253,5_3,Bombina_orientalis_AY585338.1,5,Bombina_maxima_EU789363.1,ingroup,0.017358333,0.612892333,10,0.028321995
254,5_3,Discoglossus_galganoi_AY585339.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.013575,0.595753,12,0.022786289
255,5_4,Bombina_microdeladigitora_JX893182.1,5,Bombina_maxima_EU789363.1,ingroup,0.017618667,0.708969667,10,0.024851087
256,5_4,Discoglossus_galganoi_AY585339.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.013215,0.448750667,12,0.029448424
257,5_5,Bombina_lichuanensis_JX893183.1,5,Bombina_maxima_EU789363.1,ingroup,0.016924333,0.704692,10,0.024016639
258,5_5,Discoglossus_galganoi_AY585339.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.013529667,0.46209,12,0.029279289
259,5_6,Bombina_maxima_EU789363.1,5,Bombina_maxima_EU789363.1,ingroup,0.017349333,0.669836,10,0.025900867
260,5_6,Discoglossus_galganoi_AY585339.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.013357333,0.519908,12,0.025691725
261,5_7,Bombina_variegata_variegata_JX893177.1,5,Bombina_maxima_EU789363.1,ingroup,0.015788,0.565942333,10,0.027896835
262,5_7,Alytes_obstetricans_pertinax_AY585337.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.015723667,0.60514,12,0.025983519
263,5_8,Bombina_bombina_EU115993.1,5,Bombina_maxima_EU789363.1,ingroup,0.015231,0.553989333,10,0.027493309
264,5_8,Alytes_obstetricans_pertinax_AY585337.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.016039,0.606676,12,0.026437505
265,5_9,Bombina_orientalis_AY585338.1,5,Bombina_maxima_EU789363.1,ingroup,0.016454333,0.588728333,10,0.027948941
266,5_9,Alytes_obstetricans_pertinax_AY585337.1,5,Discoglossus_galganoi_AY585339.1,ingroup,0.016123333,0.701082,12,0.022997785
267,6_1,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.022505333,0.928638333,6,0.024234767
268,6_1,Leptobrachium_leishanense_KU760082.1,6,Oreolalax_major_KU127230.1,ingroup,0.025507,1.02719,268,0.024831823
269,6_10,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.019908667,1.111555667,6,0.017910634
270,6_10,Oreolalax_schmidti_MT773151.1,6,Oreolalax_major_KU127230.1,ingroup,0.026972667,1.205930333,268,0.022366687
271,6_11,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.024177667,0.842602,6,0.028694053
272,6_11,Megophrys_sp_FH2015_KT601071.1,6,Oreolalax_major_KU127230.1,ingroup,0.036947667,0.963781667,268,0.038336138
273,6_12,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.022488667,0.758979,6,0.029630157
274,6_12,Megophrys_sp_FH2015_KT601071.1,6,Oreolalax_major_KU127230.1,ingroup,0.037155333,0.737321,268,0.050392344
275,6_13,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.022325667,0.730411,6,0.030565896
276,6_13,Oreolalax_lichuanensis_KU096847.1,6,Oreolalax_major_KU127230.1,ingroup,0.027317,0.94782,268,0.028820873
277,6_14,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.019900333,0.918398667,6,0.021668513
278,6_14,Oreolalax_lichuanensis_KU096847.1,6,Oreolalax_major_KU127230.1,ingroup,0.026628,1.026757,268,0.025934082
279,6_15,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.022535667,0.820199667,6,0.02747583
280,6_15,Oreolalax_major_KU127230.1,6,Oreolalax_major_KU127230.1,ingroup,0.026795667,0.892913667,268,0.030009247
281,6_16,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.019361,1.017262333,6,0.019032455
282,6_16,Oreolalax_major_KU127230.1,6,Oreolalax_major_KU127230.1,ingroup,0.025494333,0.948869,268,0.026868128
283,6_17,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.021924667,0.897950333,6,0.024416347
284,6_17,Leptobrachium_boringii_KJ630505.1,6,Oreolalax_major_KU127230.1,ingroup,0.025900667,1.100659667,268,0.023531949
285,6_18,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.019588667,0.964195667,6,0.02031607
286,6_18,Leptobrachium_boringii_KJ630505.1,6,Oreolalax_major_KU127230.1,ingroup,0.025631667,1.045024,268,0.024527347
287,6_19,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.021634,0.935558,6,0.023124168
288,6_19,Scutiger_ningshanensis_KX619450.1,6,Oreolalax_major_KU127230.1,ingroup,0.025799333,1.242515333,268,0.020763795
289,6_2,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.020103333,0.799298333,6,0.025151226
290,6_2,Leptobrachium_leishanense_KU760082.1,6,Oreolalax_major_KU127230.1,ingroup,0.025275333,0.771725667,268,0.032751708
291,6_20,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.019595,0.813271,6,0.02409406
292,6_20,Scutiger_ningshanensis_KX619450.1,6,Oreolalax_major_KU127230.1,ingroup,0.025321667,1.086015333,268,0.023316123
293,6_3,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.022781667,0.679267333,6,0.033538587
294,6_3,Oreolalax_omeimontis_MN803321.1,6,Oreolalax_major_KU127230.1,ingroup,0.027875,0.793273,268,0.035139227
295,6_4,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.020276667,0.714915,6,0.028362346
296,6_4,Oreolalax_omeimontis_MN803321.1,6,Oreolalax_major_KU127230.1,ingroup,0.027272333,0.689258,268,0.03956767
297,6_5,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.022787333,0.816772333,6,0.027899247
298,6_5,Leptolalax_oshanensis_KC460337.1,6,Oreolalax_major_KU127230.1,ingroup,0.032036,0.657739,268,0.04870625
299,6_6,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.020656,0.908223,6,0.022743313
300,6_6,Leptolalax_oshanensis_KC460337.1,6,Oreolalax_major_KU127230.1,ingroup,0.031575667,0.800436333,268,0.039448068
301,6_7,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.023206,0.854048667,6,0.027171754
302,6_7,Atympanophrys_shapingensis_JX458090.1,6,Oreolalax_major_KU127230.1,ingroup,0.035888,0.765386,268,0.046888759
303,6_8,Pelobates_cultripes_AJ871086.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.021290667,0.726519667,6,0.029305011
304,6_8,Atympanophrys_shapingensis_JX458090.1,6,Oreolalax_major_KU127230.1,ingroup,0.035624667,0.596603667,268,0.05971245
305,6_9,Pelodytes_cf._punctatus_JF703231.1,6,Pelobates_cultripes_AJ871086.1,ingroup,0.022674667,0.831414667,6,0.027272392
306,6_9,Oreolalax_schmidti_MT773151.1,6,Oreolalax_major_KU127230.1,ingroup,0.027822,1.099100333,268,0.025313431
307,7_1,Calyptocephallela_gayi_JF703228.1,7,Telmatobufo_australis_KR349313.1,ingroup,0.016153333,0.596816,5,0.027065852
308,7_1,Lechriodus_melanopyga_JF703230.1,7,Lechriodus_melanopyga_JF703230.1,ingroup,0.021511667,0.576897,133,0.037288574
309,7_2,Telmatobufo_australis_KR349313.1,7,Telmatobufo_australis_KR349313.1,ingroup,0.018642333,0.438617333,5,0.0425025
310,7_2,Lechriodus_melanopyga_JF703230.1,7,Lechriodus_melanopyga_JF703230.1,ingroup,0.020787667,0.637121333,133,0.032627485
311,8_1,Hemisus_marmoratus_AB777217.1,8,Hemisus_marmoratus_AB777217.1,ingroup,0.036099333,0.745844,9,0.048400649
312,8_1,Breviceps_adspersus_AB777216.1,8,Breviceps_adspersus_AB777216.1,ingroup,0.030037333,0.538746,36,0.055754165
313,8_2,Hemisus_marmoratus_AB777217.1,8,Hemisus_marmoratus_AB777217.1,ingroup,0.036862667,0.811582333,9,0.045420736
314,8_2,Breviceps_mossambicus_LC498571.1,8,Breviceps_adspersus_AB777216.1,ingroup,0.030208667,0.610473333,36,0.049484007
315,8_3,Hemisus_marmoratus_AB777217.1,8,Hemisus_marmoratus_AB777217.1,ingroup,0.035624667,0.827537,9,0.043049032
316,8_3,Breviceps_poweri_LC498572.1,8,Breviceps_adspersus_AB777216.1,ingroup,0.036482,0.746757333,36,0.048853889
317,9_1,Mantella_baroni_MH141597.1,9,Mantella_madagascariensis_AB212225.1,ingroup,0.026135667,1.086525,232,0.024054363
318,9_1,Rhacophorus_arboreus_HYK190603_LC565708.1,9,Rhacophorus_arboreus_HYK190603_LC565708.1,ingroup,0.027516667,0.808487,434,0.034034767
319,9_2,Mantella_madagascariensis_AB212225.1,9,Mantella_madagascariensis_AB212225.1,ingroup,0.025322333,0.844934667,232,0.029969576
320,9_2,Rhacophorus_arboreus_HYK190603_LC565708.1,9,Rhacophorus_arboreus_HYK190603_LC565708.1,ingroup,0.027906333,0.696419667,434,0.040071145
321,9_3,Mantella_baroni_MH141597.1,9,Mantella_madagascariensis_AB212225.1,ingroup,0.025928333,0.963717,232,0.02690451
322,9_3,Rhacophorus_dennysi_KM035412.1,9,Rhacophorus_arboreus_HYK190603_LC565708.1,ingroup,0.028143333,0.615498333,434,0.045724467
323,9_4,Mantella_madagascariensis_AB212225.1,9,Mantella_madagascariensis_AB212225.1,ingroup,0.025382,1.02727,232,0.024708207
324,9_4,Rhacophorus_dennysi_KM035412.1,9,Rhacophorus_arboreus_HYK190603_LC565708.1,ingroup,0.028621333,0.776514333,434,0.036858732
325,9_5,Mantella_baroni_MH141597.1,9,Mantella_madagascariensis_AB212225.1,ingroup,0.025621667,1.052432667,232,0.024345184
326,9_5,Buergeria_buergeri_AB127977.1,9,Rhacophorus_arboreus_HYK190603_LC565708.1,ingroup,0.027216,0.548979667,434,0.049575607
327,9_6,Mantella_madagascariensis_AB212225.1,9,Mantella_madagascariensis_AB212225.1,ingroup,0.024209667,0.898860333,232,0.026933736
328,9_6,Buergeria_buergeri_AB127977.1,9,Rhacophorus_arboreus_HYK190603_LC565708.1,ingroup,0.02715,0.524090333,434,0.051804047
