"","bs_clade","bs_species","clade","phy_species","group","dN","dS","Clade.Size","W"
"745","29_28","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.010376,0.348127333333333,"181",0.0298051862249637
"746","29_28","Prioniturus_luconensis_KM611473.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00642533333333333,0.223084,"197",0.0288023046625188
"747","29_29","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009516,0.321632,"181",0.0295866082976818
"748","29_29","Prioniturus_luconensis_KM611473.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00632066666666667,0.213498333333333,"197",0.029605227207082
"749","29_3","Ara_chloropterus_MN604694.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0100666666666667,0.274220666666667,"181",0.0367100947898408
"750","29_3","Psephotellus_pulcherrimus_KU158195.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00983833333333333,0.305661666666667,"197",0.0321870041494681
"751","29_30","Aratinga_acuticaudata_acuticaudata_JQ782214.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00958333333333333,0.319472666666667,"181",0.0299973497993569
"752","29_30","Prioniturus_luconensis_KM611473.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00637966666666667,0.202272,"197",0.0315400384960186
"753","29_31","Brotogeris_cyanoptera_HM627323.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0104923333333333,0.273577666666667,"181",0.0383523021494201
"754","29_31","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.007104,0.194662666666667,"197",0.0364939005596005
"755","29_32","Forpus_modestus_HM755882.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0103723333333333,0.404404,"181",0.0256484439652756
"756","29_32","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00615533333333333,0.180963,"197",0.0340143196859763
"757","29_33","Ara_chloropterus_MN604694.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0102763333333333,0.280453666666667,"181",0.0366418220003066
"758","29_33","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006518,0.192942333333333,"197",0.0337821145178093
"759","29_34","Myiopsitta_monachus_KM611471.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00913666666666667,0.344156,"181",0.0265480382927122
"760","29_34","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00651033333333333,0.211323666666667,"197",0.030807402862276
"761","29_35","Psittacus_erithacus_KM611474.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00964233333333333,0.256741666666667,"181",0.0375565581485929
"762","29_35","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00668633333333333,0.182439333333333,"197",0.0366496259943945
"763","29_36","Amazona_barbadensis_barbadensis_JX524615.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00913033333333333,0.267272333333333,"181",0.0341611614620294
"764","29_36","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.005683,0.214138666666667,"197",0.0265388782346641
"765","29_37","Aratinga_mitrata_mitrata_JX215256.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00981566666666667,0.313680333333333,"181",0.0312919415838417
"766","29_37","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00647933333333333,0.211494666666667,"197",0.0306359183210294
"767","29_38","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0106873333333333,0.291379,"181",0.0366784611565464
"768","29_38","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00684533333333333,0.19953,"197",0.0343072887953357
"769","29_39","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00959533333333333,0.288916333333333,"181",0.0332114602958873
"770","29_39","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006493,0.219225,"197",0.0296179724027825
"771","29_4","Myiopsitta_monachus_KM611471.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00899266666666667,0.295547333333333,"181",0.0304271622594012
"772","29_4","Psephotellus_pulcherrimus_KU158195.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00978866666666667,0.278353666666667,"197",0.0351662932408531
"773","29_40","Aratinga_acuticaudata_acuticaudata_JQ782214.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00937033333333333,0.296517,"181",0.0316013359548806
"774","29_40","Psittacula_alexandri_MK986660.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00620466666666667,0.218504,"197",0.0283961239458622
"775","29_41","Brotogeris_cyanoptera_HM627323.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0102046666666667,0.273293666666667,"181",0.0373395651320131
"776","29_41","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00716233333333333,0.212536666666667,"197",0.0336992832609275
"777","29_42","Forpus_modestus_HM755882.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.010322,0.438278666666667,"181",0.023551226160525
"778","29_42","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00650166666666667,0.219602666666667,"197",0.0296065014389625
"779","29_43","Ara_chloropterus_MN604694.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00975733333333333,0.304578,"181",0.032035581471194
"780","29_43","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00641766666666667,0.233888666666667,"197",0.0274389809396493
"781","29_44","Myiopsitta_monachus_KM611471.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00876333333333333,0.353811333333333,"181",0.0247683793811014
"782","29_44","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00646133333333333,0.234042333333333,"197",0.0276075410858719
"783","29_45","Psittacus_erithacus_KM611474.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009147,0.261258333333333,"181",0.0350113234027623
"784","29_45","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00657366666666667,0.201405333333333,"197",0.0326389900300555
"785","29_46","Amazona_barbadensis_barbadensis_JX524615.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00918433333333333,0.26149,"181",0.0351230767269622
"786","29_46","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006039,0.231619333333333,"197",0.0260729530350086
"787","29_47","Aratinga_mitrata_mitrata_JX215256.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00937133333333333,0.308496666666667,"181",0.0303774216901317
"788","29_47","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00644,0.229967666666667,"197",0.0280039367853162
"789","29_48","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.010147,0.296823666666667,"181",0.0341852794756932
"790","29_48","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006679,0.231050333333333,"197",0.0289071212477512
"791","29_49","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00914333333333333,0.285232666666667,"181",0.0320557018948274
"792","29_49","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006476,0.238899666666667,"197",0.0271076142146145
"793","29_5","Psittacus_erithacus_KM611474.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00915133333333333,0.260956666666667,"181",0.0350684021612784
"794","29_5","Psephotellus_pulcherrimus_KU158195.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.009573,0.296863333333333,"197",0.0322471619937345
"795","29_50","Aratinga_acuticaudata_acuticaudata_JQ782214.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00936433333333333,0.30025,"181",0.0311884540660561
"796","29_50","Tanygnathus_lucionensis_KM611480.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00666233333333333,0.240607,"197",0.027689690380302
"797","29_51","Brotogeris_cyanoptera_HM627323.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.010096,0.266452666666667,"181",0.0378904070516589
"798","29_51","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00669766666666667,0.217631666666667,"197",0.0307752395101816
"799","29_52","Forpus_modestus_HM755882.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0102726666666667,0.388584333333333,"181",0.026436131839249
"800","29_52","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006074,0.200154333333333,"197",0.030346582553796
"801","29_53","Ara_chloropterus_MN604694.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0102123333333333,0.290544,"181",0.0351490078381702
"802","29_53","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00642266666666667,0.233890666666667,"197",0.0274601238185363
"803","29_54","Myiopsitta_monachus_KM611471.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00852266666666667,0.304616333333333,"181",0.0279783640404487
"804","29_54","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00591733333333333,0.211533333333333,"197",0.0279735266309486
"805","29_55","Psittacus_erithacus_KM611474.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009336,0.257678333333333,"181",0.0362312185088644
"806","29_55","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00634966666666667,0.212553666666667,"197",0.0298732398562873
"807","29_56","Amazona_barbadensis_barbadensis_JX524615.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00941466666666667,0.228677,"181",0.0411701512030797
"808","29_56","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00597433333333333,0.212657333333333,"197",0.0280937094417937
"809","29_57","Aratinga_mitrata_mitrata_JX215256.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00953933333333333,0.290646333333333,"181",0.0328211033111261
"810","29_57","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00621666666666667,0.223381,"197",0.0278298810850818
"811","29_58","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0103883333333333,0.291504333333333,"181",0.0356369773805535
"812","29_58","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006505,0.236895666666667,"197",0.0274593456753817
"813","29_59","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00924033333333333,0.252081,"181",0.0366562070657183
"814","29_59","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006138,0.218271333333333,"197",0.028120962593958
"815","29_6","Amazona_barbadensis_barbadensis_JX524615.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00979666666666667,0.244776,"181",0.0400229870030831
"816","29_6","Psephotellus_pulcherrimus_KU158195.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.009808,0.310951,"197",0.0315419471235018
"817","29_60","Aratinga_acuticaudata_acuticaudata_JQ782214.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009543,0.29481,"181",0.0323700010176046
"818","29_60","Psittacula_roseata_MK986661.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006374,0.251834666666667,"197",0.0253102564645588
"819","29_61","Brotogeris_cyanoptera_HM627323.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00959366666666667,0.28181,"181",0.0340430313568243
"820","29_61","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00575,0.215863,"197",0.0266372653025298
"821","29_62","Forpus_modestus_HM755882.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.010461,0.418872333333333,"181",0.0249741965929157
"822","29_62","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00579133333333333,0.190597,"197",0.0303852281690338
"823","29_63","Ara_chloropterus_MN604694.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00999066666666667,0.343113666666667,"181",0.0291176587739146
"824","29_63","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00579533333333333,0.24906,"197",0.0232688241119944
"825","29_64","Myiopsitta_monachus_KM611471.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00883066666666667,0.34452,"181",0.0256317968961647
"826","29_64","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00576966666666667,0.211719,"197",0.0272515299366928
"827","29_65","Psittacus_erithacus_KM611474.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00942666666666667,0.306113333333333,"181",0.0307946947753555
"828","29_65","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00605966666666667,0.236493333333333,"197",0.0256229914867227
"829","29_66","Amazona_barbadensis_barbadensis_JX524615.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009358,0.258652,"181",0.0361798864884091
"830","29_66","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00556166666666667,0.219530666666667,"197",0.0253343496428745
"831","29_67","Aratinga_mitrata_mitrata_JX215256.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00989333333333333,0.326638333333333,"181",0.0302883413357281
"832","29_67","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00608433333333333,0.227148,"197",0.0267857666954291
"833","29_68","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0103426666666667,0.337003666666667,"181",0.030690071621377
"834","29_68","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00596566666666667,0.249729333333333,"197",0.0238885299817936
"835","29_69","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00956166666666667,0.30349,"181",0.0315057058442343
"836","29_69","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00601066666666667,0.241196333333333,"197",0.0249202240498404
"837","29_7","Aratinga_mitrata_mitrata_JX215256.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00947933333333333,0.289980666666667,"181",0.032689535624214
"838","29_7","Psephotellus_pulcherrimus_KU158195.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.009664,0.307928333333333,"197",0.0313839259134972
"839","29_70","Aratinga_acuticaudata_acuticaudata_JQ782214.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00940033333333333,0.308958333333333,"181",0.0304258934592043
"840","29_70","Psittrichas_fulgidus_KM611475.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00598333333333333,0.230789666666667,"197",0.0259254819323222
"841","29_71","Brotogeris_cyanoptera_HM627323.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0105306666666667,0.271895666666667,"181",0.0387305424752387
"842","29_71","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.007169,0.19187,"197",0.0373638401000678
"843","29_72","Forpus_modestus_HM755882.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.010441,0.406803666666667,"181",0.0256659436861844
"844","29_72","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00615733333333333,0.184241333333333,"197",0.0334199347232977
"845","29_73","Ara_chloropterus_MN604694.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0102596666666667,0.277592666666667,"181",0.0369594297639947
"846","29_73","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00644966666666667,0.192567333333333,"197",0.0334930465880333
"847","29_74","Myiopsitta_monachus_KM611471.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00919433333333333,0.343424333333333,"181",0.0267725156342057
"848","29_74","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006469,0.213467,"197",0.0303044498681295
"849","29_75","Psittacus_erithacus_KM611474.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00965433333333333,0.25274,"181",0.0381986758460605
"850","29_75","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00660733333333333,0.184331666666667,"197",0.0358448087234062
"851","29_76","Amazona_barbadensis_barbadensis_JX524615.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009425,0.276205,"181",0.0341232055900509
"852","29_76","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.005823,0.223458666666667,"197",0.0260585104478681
"853","29_77","Aratinga_mitrata_mitrata_JX215256.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00977966666666667,0.313345333333333,"181",0.0312105068316533
"854","29_77","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00638,0.212781,"197",0.0299838801396741
"855","29_78","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0107306666666667,0.287528333333333,"181",0.0373203800205197
"856","29_78","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006771,0.204980333333333,"197",0.0330324372582085
"857","29_79","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009537,0.286962333333333,"181",0.0332343269209548
"858","29_79","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00638433333333333,0.221577,"197",0.0288131590071773
"859","29_8","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0104806666666667,0.278015666666667,"181",0.0376981153340279
"860","29_8","Psephotellus_pulcherrimus_KU158195.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.0101833333333333,0.30247,"197",0.0336672507466305
"861","29_80","Aratinga_acuticaudata_acuticaudata_JQ782214.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00938066666666667,0.290341,"181",0.0323091353500424
"862","29_80","Psittacula_derbiana_MK343133.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00614833333333333,0.215105,"197",0.0285829401145177
"863","29_81","Brotogeris_cyanoptera_HM627323.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0102496666666667,0.285733333333333,"181",0.0358714419038731
"864","29_81","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00637433333333333,0.228798666666667,"197",0.027860010839224
"865","29_82","Forpus_modestus_HM755882.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.010508,0.431709666666667,"181",0.0243404324974578
"866","29_82","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.005904,0.21814,"197",0.0270651874942697
"867","29_83","Ara_chloropterus_MN604694.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0103556666666667,0.293419,"181",0.0352931019009221
"868","29_83","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00620733333333333,0.224694333333333,"197",0.0276256781434927
"869","29_84","Myiopsitta_monachus_KM611471.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00893966666666667,0.307717,"181",0.0290515852769482
"870","29_84","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00575166666666667,0.205948666666667,"197",0.0279276712967309
"871","29_85","Psittacus_erithacus_KM611474.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00989733333333333,0.287497,"181",0.0344258664728096
"872","29_85","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006427,0.238462333333333,"197",0.0269518456443855
"873","29_86","Amazona_barbadensis_barbadensis_JX524615.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00943266666666667,0.277632333333333,"181",0.0339753895139495
"874","29_86","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00552,0.249529666666667,"197",0.0221216181375895
"875","29_87","Aratinga_mitrata_mitrata_JX215256.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009618,0.303812,"181",0.0316577357049754
"876","29_87","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00601733333333333,0.220686333333333,"197",0.0272664520835756
"877","29_88","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.010502,0.294727,"181",0.0356329756011495
"878","29_88","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00636266666666667,0.225425666666667,"197",0.0282251207715182
"879","29_89","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00953633333333333,0.298798,"181",0.0319156531614446
"880","29_89","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006167,0.248268333333333,"197",0.0248400588073388
"881","29_9","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00939333333333333,0.270489,"181",0.0347272285872377
"882","29_9","Psephotellus_pulcherrimus_KU158195.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00997,0.318831333333333,"197",0.0312704522976621
"883","29_90","Aratinga_acuticaudata_acuticaudata_JQ782214.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00972933333333333,0.277058666666667,"181",0.0351165096201045
"884","29_90","Eclectus_roratus_KM611469.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.006253,0.221630333333333,"197",0.0282136470489148
"885","29_91","Brotogeris_cyanoptera_HM627323.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00961466666666667,0.247409666666667,"181",0.038861321775355
"886","29_91","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00648166666666667,0.238109,"197",0.0272214266015424
"887","29_92","Forpus_modestus_HM755882.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.0103406666666667,0.402303666666667,"181",0.0257036351479107
"888","29_92","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00636866666666667,0.242302666666667,"197",0.0262839313915929
"889","29_93","Ara_chloropterus_MN604694.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009473,0.293080666666667,"181",0.0323221593145004
"890","29_93","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00597733333333333,0.286553,"197",0.0208594337987504
"891","29_94","Myiopsitta_monachus_KM611471.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00812533333333333,0.315041666666667,"181",0.0257912974474276
"892","29_94","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00570466666666667,0.267602333333333,"197",0.0213177015148099
"893","29_95","Psittacus_erithacus_KM611474.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00934,0.242583666666667,"181",0.0385021800038749
"894","29_95","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00646333333333333,0.242030666666667,"197",0.0267046049260975
"895","29_96","Amazona_barbadensis_barbadensis_JX524615.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.009197,0.249639666666667,"181",0.0368411003059076
"896","29_96","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00592666666666667,0.274320333333333,"197",0.0216049120189171
"897","29_97","Aratinga_mitrata_mitrata_JX215256.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00910566666666667,0.306484333333333,"181",0.029710055870175
"898","29_97","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00608233333333333,0.286336666666667,"197",0.0212418947392929
"899","29_98","Rhynchopsitta_terrisi_KF010318.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.00961033333333333,0.277455666666667,"181",0.0346373654890211
"900","29_98","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00590633333333333,0.269071,"197",0.0219508357769263
"901","29_99","Aratinga_pertinax_chrysogenys_HM640208.1",29,"Psittacus_erithacus_KM611474.1","ingroup",0.008733,0.281844,"181",0.03098522586963
"902","29_99","Trichoglossus_rubritorquis_MN182499.1",29,"Agapornis_personatus_MN481404.1","ingroup",0.00593,0.292691333333333,"197",0.0202602514138899
"903","3_1","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.00578866666666667,0.215765,"1",0.0268285712078728
"904","3_1","Anas_clypeata_KT345702.1",3,"Anas_penelope_MT304825.1","ingroup",0.011658,0.657616666666667,"174",0.017727652887954
"905","3_10","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.006231,0.212393333333333,"1",0.029337079004363
"906","3_10","Netta_rufina_KC466568.1",3,"Anas_penelope_MT304825.1","ingroup",0.011967,0.613120666666667,"174",0.0195181807605028
"907","3_2","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.005662,0.246736,"1",0.0229476039167369
"908","3_2","Dendrocygna_javanica_FJ379296.1",3,"Anas_penelope_MT304825.1","ingroup",0.013866,0.684258,"174",0.0202642862779829
"909","3_3","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.005664,0.251467,"1",0.0225238301645942
"910","3_3","Aix_galericulata_KF437906.1",3,"Anas_penelope_MT304825.1","ingroup",0.0136486666666667,0.736665666666667,"174",0.0185276269605796
"911","3_4","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.00583133333333333,0.216209666666667,"1",0.0269707336551403
"912","3_4","Aythya_americana_AF090337.1",3,"Anas_penelope_MT304825.1","ingroup",0.0107973333333333,0.722954333333333,"174",0.0149350143370051
"913","3_5","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.00583766666666667,0.234322666666667,"1",0.0249129405605945
"914","3_5","Cygnus_atratus_FJ379295.1",3,"Anas_penelope_MT304825.1","ingroup",0.0121803333333333,0.627952333333333,"174",0.0193969075147424
"915","3_6","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.00585366666666667,0.217201333333333,"1",0.026950417738381
"916","3_6","Cygnus_columbianus_DQ083161.1",3,"Anas_penelope_MT304825.1","ingroup",0.0119953333333333,0.596018333333333,"174",0.0201257791287181
"917","3_7","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.00580266666666667,0.205431666666667,"1",0.0282462132582611
"918","3_7","Mergus_merganser_KU140667.1",3,"Anas_penelope_MT304825.1","ingroup",0.0133566666666667,0.699715,"174",0.01908872421867
"919","3_8","Anseranas_semipalmata_MN356217.1",3,"Anseranas_semipalmata_MN356217.1","ingroup",0.00594266666666667,0.247657666666667,"1",0.0239954883959444
"920","3_8","Tadorna_ferruginea_KF684946.1",3,"Anas_penelope_MT304825.1","ingroup",0.0112986666666667,0.665827,"174",0.0169693729251993
